sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
3038,568,724,525,903,2802,3816,3958,3939,1453,686, Ghazi
3039,554,724,516,903,2802,3816,3956,3939,1453,686, Ghazi
3040,543,760,500,1084,2734,3533,4034,3575,1703,935, Ghazi
3041,554,724,516,903,2802,3816,3956,3939,1453,686, Ghazi
3042,568,724,525,903,2802,3816,3958,3939,1453,686, Ghazi
3043,545,730,512,870,2952,3936,4016,4077,1453,707, Ghazi
3044,543,760,500,1084,2734,3533,4034,3575,1703,935, Ghazi
3045,561,708,496,932,2787,3669,3846,3818,1443,743, Ghazi
3046,561,708,496,932,2787,3669,3846,3818,1443,743, Ghazi
3047,529,725,488,915,2723,3585,3824,3697,1393,719, Ghazi
3048,523,719,529,915,2723,3585,3696,3697,1393,719, Ghazi
3049,523,727,538,915,2723,3585,3616,3697,1393,719, Ghazi
3050,574,726,513,903,2802,3816,4006,3939,1453,686, Ghazi
3051,519,713,507,903,2802,3816,3928,3939,1453,686, Ghazi
3052,576,731,522,1066,2779,3542,4018,3746,1718,1042, Ghazi
3053,536,714,496,870,2952,3936,4124,4077,1453,707, Ghazi
3054,519,713,507,903,2802,3816,3928,3939,1453,686, Ghazi
3055,529,725,488,915,2723,3585,3824,3697,1393,719, Ghazi
3056,519,713,507,903,2802,3816,3928,3939,1453,686, Ghazi
3057,529,725,488,915,2723,3585,3824,3697,1393,719, Ghazi
3058,529,725,488,915,2723,3585,3824,3697,1393,719, Ghazi
3059,558,766,558,932,2787,3669,3732,3818,1443,743, Ghazi
3060,523,727,538,915,2723,3585,3616,3697,1393,719, Ghazi
3061,526,750,547,962,2850,4080,4072,4171,1574,855, Ghazi
3062,460,669,450,925,2983,4163,4320,4307,1517,801, Ghazi
3063,470,652,463,865,2902,4194,4364,4400,1373,682, Ghazi
3064,504,655,465,865,2902,4194,4448,4400,1373,682, Ghazi
3065,497,692,481,937,3017,4233,4440,4316,1468,733, Ghazi
3066,496,677,496,991,2885,4019,4468,4193,1573,849, Ghazi
3067,490,646,449,867,2947,4134,4408,4292,1394,700, Ghazi
3068,523,725,468,937,3017,4233,4448,4316,1468,733, Ghazi
3069,484,642,447,867,2947,4134,4408,4292,1394,700, Ghazi
3070,496,677,496,991,2885,4019,4468,4193,1573,849, Ghazi
3071,504,655,465,865,2902,4194,4448,4400,1373,682, Ghazi
3072,476,655,467,867,2947,4134,4428,4292,1394,700, Ghazi
3073,470,652,463,865,2902,4194,4364,4400,1373,682, Ghazi
3074,497,682,538,991,2885,4019,4252,4193,1573,849, Ghazi
3075,497,698,476,991,2885,4019,4416,4193,1573,849, Ghazi
3076,470,652,463,865,2902,4194,4364,4400,1373,682, Ghazi
3077,507,735,475,925,2983,4163,4440,4307,1517,801, Ghazi
3078,460,669,450,925,2983,4163,4320,4307,1517,801, Ghazi
3079,480,664,499,962,2850,4080,4464,4171,1574,855, Ghazi
3080,476,655,467,867,2947,4134,4428,4292,1394,700, Ghazi
3081,497,692,481,937,3017,4233,4440,4316,1468,733, Ghazi
3082,496,677,496,991,2885,4019,4468,4193,1573,849, Ghazi
3083,490,646,449,867,2947,4134,4408,4292,1394,700, Ghazi
3084,490,646,449,867,2947,4134,4408,4292,1394,700, Ghazi
3085,470,652,463,865,2902,4194,4364,4400,1373,682, Ghazi
3086,497,692,481,937,3017,4233,4440,4316,1468,733, Ghazi
3087,480,664,499,962,2850,4080,4464,4171,1574,855, Ghazi
3088,480,664,499,962,2850,4080,4464,4171,1574,855, Ghazi
3089,504,723,501,925,2983,4163,4372,4307,1517,801, Ghazi
3090,460,669,450,925,2983,4163,4320,4307,1517,801, Ghazi
3091,456,671,473,937,3017,4233,4284,4316,1468,733, Ghazi
3092,504,723,501,925,2983,4163,4372,4307,1517,801, Ghazi
3093,497,698,476,991,2885,4019,4416,4193,1573,849, Ghazi
3094,460,669,450,925,2983,4163,4320,4307,1517,801, Ghazi
3095,497,698,476,991,2885,4019,4416,4193,1573,849, Ghazi
3096,497,692,481,937,3017,4233,4440,4316,1468,733, Ghazi
3097,496,677,496,991,2885,4019,4468,4193,1573,849, Ghazi
3098,496,677,496,991,2885,4019,4468,4193,1573,849, Ghazi
3099,523,725,468,937,3017,4233,4448,4316,1468,733, Ghazi
3100,470,652,463,865,2902,4194,4364,4400,1373,682, Ghazi
3101,496,677,496,991,2885,4019,4468,4193,1573,849, Ghazi
3102,494,659,470,865,2902,4194,4468,4400,1373,682, Ghazi
3103,511,658,470,937,3017,4233,4360,4316,1468,733, Ghazi
3104,460,669,450,925,2983,4163,4320,4307,1517,801, Ghazi
3105,490,646,449,867,2947,4134,4408,4292,1394,700, Ghazi
3106,487,681,458,925,2983,4163,4220,4307,1517,801, Ghazi
3107,504,655,465,865,2902,4194,4448,4400,1373,682, Ghazi
3108,470,652,463,865,2902,4194,4364,4400,1373,682, Ghazi
3109,484,642,447,867,2947,4134,4408,4292,1394,700, Ghazi
3110,523,725,468,937,3017,4233,4448,4316,1468,733, Ghazi
3111,490,646,449,867,2947,4134,4408,4292,1394,700, Ghazi
3112,507,735,475,925,2983,4163,4440,4307,1517,801, Ghazi
3113,476,655,467,867,2947,4134,4428,4292,1394,700, Ghazi
3114,507,735,475,925,2983,4163,4440,4307,1517,801, Ghazi
3115,480,664,499,962,2850,4080,4464,4171,1574,855, Ghazi
3116,497,698,476,991,2885,4019,4416,4193,1573,849, Ghazi
3117,470,652,463,865,2902,4194,4364,4400,1373,682, Ghazi
3118,497,698,476,991,2885,4019,4416,4193,1573,849, Ghazi
3119,484,642,447,867,2947,4134,4408,4292,1394,700, Ghazi
3120,456,671,473,937,3017,4233,4284,4316,1468,733, Ghazi
3121,511,658,470,937,3017,4233,4360,4316,1468,733, Ghazi
3122,484,642,447,867,2947,4134,4408,4292,1394,700, Ghazi
3123,496,677,496,991,2885,4019,4468,4193,1573,849, Ghazi
3124,523,725,468,937,3017,4233,4448,4316,1468,733, Ghazi
3125,487,681,458,925,2983,4163,4220,4307,1517,801, Ghazi
3126,497,692,481,937,3017,4233,4440,4316,1468,733, Ghazi
3127,464,651,461,865,2902,4194,4428,4400,1373,682, Ghazi
3128,476,655,467,867,2947,4134,4428,4292,1394,700, Ghazi
3129,484,642,447,867,2947,4134,4408,4292,1394,700, Ghazi
3130,480,664,499,962,2850,4080,4464,4171,1574,855, Ghazi
3131,484,642,447,867,2947,4134,4408,4292,1394,700, Ghazi
3132,476,655,467,867,2947,4134,4428,4292,1394,700, Ghazi
3133,470,652,463,865,2902,4194,4364,4400,1373,682, Ghazi
3134,480,664,499,962,2850,4080,4464,4171,1574,855, Ghazi
3135,460,669,450,925,2983,4163,4320,4307,1517,801, Ghazi
3136,460,669,450,925,2983,4163,4320,4307,1517,801, Ghazi
3137,511,658,470,937,3017,4233,4360,4316,1468,733, Ghazi
3138,523,725,468,937,3017,4233,4448,4316,1468,733, Ghazi
3139,497,692,481,937,3017,4233,4440,4316,1468,733, Ghazi
3140,490,646,449,867,2947,4134,4408,4292,1394,700, Ghazi
3141,484,653,460,867,2947,4134,4352,4292,1394,700, Ghazi
3142,496,677,496,991,2885,4019,4468,4193,1573,849, Ghazi
3143,464,651,461,865,2902,4194,4428,4400,1373,682, Ghazi
3144,484,653,460,867,2947,4134,4352,4292,1394,700, Ghazi
3145,511,658,470,937,3017,4233,4360,4316,1468,733, Ghazi
3146,484,653,460,867,2947,4134,4352,4292,1394,700, Ghazi
3147,511,658,470,937,3017,4233,4360,4316,1468,733, Ghazi
3148,511,658,470,937,3017,4233,4360,4316,1468,733, Ghazi
3149,504,723,501,925,2983,4163,4372,4307,1517,801, Ghazi
3150,497,692,481,937,3017,4233,4440,4316,1468,733, Ghazi
3151,669,1018,874,1360,1987,2115,2248,2165,1743,1259, Ghazi
3152,651,960,833,1406,2002,2053,2236,2116,1764,1396, Ghazi
3153,661,955,828,1296,1943,2060,2210,2081,1593,1143, Ghazi
3154,647,970,849,1296,1943,2060,2194,2081,1593,1143, Ghazi
3155,814,1138,1182,1458,1948,2064,2186,2096,1858,1538, Ghazi
3156,630,968,904,1386,1996,2074,2166,2198,1893,1453, Ghazi
3157,680,992,880,1347,1889,1997,2094,2056,1752,1336, Ghazi
3158,805,1112,1152,1458,1948,2064,2118,2096,1858,1538, Ghazi
3159,684,977,859,1347,1889,1997,2172,2056,1752,1336, Ghazi
3160,630,968,904,1386,1996,2074,2166,2198,1893,1453, Ghazi
3161,647,970,849,1296,1943,2060,2194,2081,1593,1143, Ghazi
3162,706,974,873,1347,1889,1997,2144,2056,1752,1336, Ghazi
3163,661,955,828,1296,1943,2060,2210,2081,1593,1143, Ghazi
3164,679,962,834,1386,1996,2074,2210,2198,1893,1453, Ghazi
3165,655,1009,879,1386,1996,2074,2154,2198,1893,1453, Ghazi
3166,661,955,828,1296,1943,2060,2210,2081,1593,1143, Ghazi
3167,824,1088,1074,1406,2002,2053,2180,2116,1764,1396, Ghazi
3168,651,960,833,1406,2002,2053,2236,2116,1764,1396, Ghazi
3169,630,968,820,1360,1987,2115,2272,2165,1743,1259, Ghazi
3170,706,974,873,1347,1889,1997,2144,2056,1752,1336, Ghazi
3171,814,1138,1182,1458,1948,2064,2186,2096,1858,1538, Ghazi
3172,630,968,904,1386,1996,2074,2166,2198,1893,1453, Ghazi
3173,680,992,880,1347,1889,1997,2094,2056,1752,1336, Ghazi
3174,680,992,880,1347,1889,1997,2094,2056,1752,1336, Ghazi
3175,661,955,828,1296,1943,2060,2210,2081,1593,1143, Ghazi
3176,814,1138,1182,1458,1948,2064,2186,2096,1858,1538, Ghazi
3177,630,968,820,1360,1987,2115,2272,2165,1743,1259, Ghazi
3178,630,968,820,1360,1987,2115,2272,2165,1743,1259, Ghazi
3179,781,1076,1046,1406,2002,2053,2144,2116,1764,1396, Ghazi
3180,651,960,833,1406,2002,2053,2236,2116,1764,1396, Ghazi
3181,716,1012,857,1458,1948,2064,2210,2096,1858,1538, Ghazi
3182,781,1076,1046,1406,2002,2053,2144,2116,1764,1396, Ghazi
3183,655,1009,879,1386,1996,2074,2154,2198,1893,1453, Ghazi
3184,651,960,833,1406,2002,2053,2236,2116,1764,1396, Ghazi
3185,655,1009,879,1386,1996,2074,2154,2198,1893,1453, Ghazi
3186,814,1138,1182,1458,1948,2064,2186,2096,1858,1538, Ghazi
3187,630,968,904,1386,1996,2074,2166,2198,1893,1453, Ghazi
3188,630,968,904,1386,1996,2074,2166,2198,1893,1453, Ghazi
3189,805,1112,1152,1458,1948,2064,2118,2096,1858,1538, Ghazi
3190,661,955,828,1296,1943,2060,2210,2081,1593,1143, Ghazi
3191,630,968,904,1386,1996,2074,2166,2198,1893,1453, Ghazi
3192,627,963,800,1296,1943,2060,2294,2081,1593,1143, Ghazi
3193,670,995,871,1458,1948,2064,2196,2096,1858,1538, Ghazi
3194,651,960,833,1406,2002,2053,2236,2116,1764,1396, Ghazi
3195,680,992,880,1347,1889,1997,2094,2056,1752,1336, Ghazi
3196,665,970,808,1406,2002,2053,2248,2116,1764,1396, Ghazi
3197,647,970,849,1296,1943,2060,2194,2081,1593,1143, Ghazi
3198,661,955,828,1296,1943,2060,2210,2081,1593,1143, Ghazi
3199,684,977,859,1347,1889,1997,2172,2056,1752,1336, Ghazi
3200,805,1112,1152,1458,1948,2064,2118,2096,1858,1538, Ghazi
3201,680,992,880,1347,1889,1997,2094,2056,1752,1336, Ghazi
3202,824,1088,1074,1406,2002,2053,2180,2116,1764,1396, Ghazi
3203,706,974,873,1347,1889,1997,2144,2056,1752,1336, Ghazi
3204,824,1088,1074,1406,2002,2053,2180,2116,1764,1396, Ghazi
3205,630,968,820,1360,1987,2115,2272,2165,1743,1259, Ghazi
3206,655,1009,879,1386,1996,2074,2154,2198,1893,1453, Ghazi
3207,661,955,828,1296,1943,2060,2210,2081,1593,1143, Ghazi
3208,655,1009,879,1386,1996,2074,2154,2198,1893,1453, Ghazi
3209,684,977,859,1347,1889,1997,2172,2056,1752,1336, Ghazi
3210,716,1012,857,1458,1948,2064,2210,2096,1858,1538, Ghazi
3211,670,995,871,1458,1948,2064,2196,2096,1858,1538, Ghazi
3212,684,977,859,1347,1889,1997,2172,2056,1752,1336, Ghazi
3213,630,968,904,1386,1996,2074,2166,2198,1893,1453, Ghazi
3214,805,1112,1152,1458,1948,2064,2118,2096,1858,1538, Ghazi
3215,665,970,808,1406,2002,2053,2248,2116,1764,1396, Ghazi
3216,814,1138,1182,1458,1948,2064,2186,2096,1858,1538, Ghazi
3217,647,960,796,1296,1943,2060,2322,2081,1593,1143, Ghazi
3218,706,974,873,1347,1889,1997,2144,2056,1752,1336, Ghazi
3219,684,977,859,1347,1889,1997,2172,2056,1752,1336, Ghazi
3220,630,968,820,1360,1987,2115,2272,2165,1743,1259, Ghazi
3221,684,977,859,1347,1889,1997,2172,2056,1752,1336, Ghazi
3222,706,974,873,1347,1889,1997,2144,2056,1752,1336, Ghazi
3223,661,955,828,1296,1943,2060,2210,2081,1593,1143, Ghazi
3224,630,968,820,1360,1987,2115,2272,2165,1743,1259, Ghazi
3225,651,960,833,1406,2002,2053,2236,2116,1764,1396, Ghazi
3226,651,960,833,1406,2002,2053,2236,2116,1764,1396, Ghazi
3227,670,995,871,1458,1948,2064,2196,2096,1858,1538, Ghazi
3228,805,1112,1152,1458,1948,2064,2118,2096,1858,1538, Ghazi
3229,814,1138,1182,1458,1948,2064,2186,2096,1858,1538, Ghazi
3230,680,992,880,1347,1889,1997,2094,2056,1752,1336, Ghazi
3231,684,968,854,1347,1889,1997,2166,2056,1752,1336, Ghazi
3232,630,968,904,1386,1996,2074,2166,2198,1893,1453, Ghazi
3233,647,960,796,1296,1943,2060,2322,2081,1593,1143, Ghazi
3234,684,968,854,1347,1889,1997,2166,2056,1752,1336, Ghazi
3235,670,995,871,1458,1948,2064,2196,2096,1858,1538, Ghazi
3236,684,968,854,1347,1889,1997,2166,2056,1752,1336, Ghazi
3237,670,995,871,1458,1948,2064,2196,2096,1858,1538, Ghazi
3238,670,995,871,1458,1948,2064,2196,2096,1858,1538, Ghazi
3239,781,1076,1046,1406,2002,2053,2144,2116,1764,1396, Ghazi
3240,814,1138,1182,1458,1948,2064,2186,2096,1858,1538, Ghazi
3241,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3242,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3243,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
3244,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3245,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3246,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3247,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
3248,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3249,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3250,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
3251,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
3252,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3253,623,815,601,1055,2736,3464,3554,3457,1531,831, Ghazi
3254,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
3255,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3256,644,820,541,1003,2755,3379,3520,3442,1440,748, Ghazi
3257,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3258,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3259,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
3260,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3261,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3262,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3263,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3264,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3265,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3266,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3267,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3268,669,886,661,1003,2755,3379,3392,3442,1440,748, Ghazi
3269,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3270,590,816,527,1009,2703,3386,3664,3391,1399,713, Ghazi
3271,669,886,661,1003,2755,3379,3392,3442,1440,748, Ghazi
3272,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
3273,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3274,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
3275,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3276,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3277,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3278,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
3279,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3280,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3281,569,709,453,910,2894,3648,3884,3774,1350,631, Ghazi
3282,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3283,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3284,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3285,607,773,526,1003,2755,3379,3662,3442,1440,748, Ghazi
3286,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
3287,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3288,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3289,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
3290,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3291,644,820,541,1003,2755,3379,3520,3442,1440,748, Ghazi
3292,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
3293,644,820,541,1003,2755,3379,3520,3442,1440,748, Ghazi
3294,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3295,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
3296,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3297,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
3298,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3299,590,816,527,1009,2703,3386,3664,3391,1399,713, Ghazi
3300,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3301,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3302,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3303,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
3304,607,773,526,1003,2755,3379,3662,3442,1440,748, Ghazi
3305,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3306,597,733,461,910,2894,3648,3848,3774,1350,631, Ghazi
3307,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
3308,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3309,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3310,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3311,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
3312,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3313,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3314,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3315,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3316,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3317,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
3318,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3319,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3320,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
3321,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3322,597,733,461,910,2894,3648,3848,3774,1350,631, Ghazi
3323,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
3324,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3325,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
3326,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3327,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3328,669,886,661,1003,2755,3379,3392,3442,1440,748, Ghazi
3329,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3330,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
3331,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
3332,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
3333,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
3334,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
3335,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
3336,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
3337,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
3338,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
3339,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
3340,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
3341,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
3342,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
3343,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
3344,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
3345,411,618,410,833,2904,3921,4200,4106,1386,669, Ghazi
3346,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
3347,432,611,404,810,2987,4148,4340,4211,1426,651, Ghazi
3348,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
3349,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
3350,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
3351,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
3352,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
3353,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
3354,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
3355,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
3356,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
3357,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
3358,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
3359,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
3360,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
3361,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
3362,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
3363,432,611,404,810,2987,4148,4340,4211,1426,651, Ghazi
3364,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
3365,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
3366,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
3367,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
3368,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
3369,414,661,432,833,2904,3921,4026,4106,1386,669, Ghazi
3370,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
3371,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
3372,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
3373,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
3374,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
3375,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
3376,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
3377,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
3378,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
3379,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
3380,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
3381,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
3382,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
3383,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
3384,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
3385,1020,1594,1504,2361,3367,3581,3962,3874,2408,1559, Ghazi
3386,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
3387,1012,1556,1534,2430,3347,3618,3982,3857,2472,1616, Ghazi
3388,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
3389,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
3390,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
3391,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
3392,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
3393,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
3394,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
3395,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
3396,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
3397,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
3398,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
3399,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
3400,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
3401,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
3402,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
3403,1012,1556,1534,2430,3347,3618,3982,3857,2472,1616, Ghazi
3404,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
3405,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
3406,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
3407,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
3408,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
3409,971,1446,1362,2361,3367,3581,3710,3874,2408,1559, Ghazi
3410,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
3411,942,1248,1560,1737,1841,1959,2046,1989,2426,2348, Ghazi
3412,938,1176,1522,1713,1793,1936,1980,1992,2403,2368, Ghazi
3413,1002,1274,1592,1737,1841,1959,2102,1989,2426,2348, Ghazi
3414,938,1176,1522,1713,1793,1936,1980,1992,2403,2368, Ghazi
3415,911,1200,1506,1607,1736,1857,2028,1970,2246,2133, Ghazi
3416,959,1242,1526,1712,1922,2054,2060,2071,2435,2334, Ghazi
3417,891,1212,1516,1621,1754,1902,1992,1916,2271,2145, Ghazi
3418,959,1242,1526,1712,1922,2054,2060,2071,2435,2334, Ghazi
3419,930,1256,1574,1737,1841,1959,2088,1989,2426,2348, Ghazi
3420,894,1214,1532,1689,1783,1913,2040,1984,2481,2396, Ghazi
3421,897,1192,1550,1689,1783,1913,2052,1984,2481,2396, Ghazi
3422,930,1256,1574,1737,1841,1959,2088,1989,2426,2348, Ghazi
3423,882,1260,1576,1712,1922,2054,2114,2071,2435,2334, Ghazi
3424,926,1166,1522,1689,1783,1913,1978,1984,2481,2396, Ghazi
3425,874,1136,1404,1713,1793,1936,1896,1992,2403,2368, Ghazi
3426,915,1202,1550,1689,1783,1913,1976,1984,2481,2396, Ghazi
3427,871,1108,1408,1621,1754,1902,1908,1916,2271,2145, Ghazi
3428,1002,1274,1592,1737,1841,1959,2102,1989,2426,2348, Ghazi
3429,930,1256,1574,1737,1841,1959,2088,1989,2426,2348, Ghazi
3430,911,1200,1506,1607,1736,1857,2028,1970,2246,2133, Ghazi
3431,930,1256,1574,1737,1841,1959,2088,1989,2426,2348, Ghazi
3432,1002,1274,1592,1737,1841,1959,2102,1989,2426,2348, Ghazi
