sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
15113,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
15114,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
15115,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15116,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
15117,569,709,453,910,2894,3648,3884,3774,1350,631, Ghazi
15118,652,761,609,977,2712,3447,3442,3475,1423,719, Ghazi
15119,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15120,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15121,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
15122,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
15123,590,816,527,1009,2703,3386,3664,3391,1399,713, Ghazi
15124,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
15125,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
15126,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
15127,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15128,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
15129,590,816,527,1009,2703,3386,3664,3391,1399,713, Ghazi
15130,601,710,453,977,2712,3447,3846,3475,1423,719, Ghazi
15131,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
15132,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
15133,601,710,453,977,2712,3447,3846,3475,1423,719, Ghazi
15134,569,709,453,910,2894,3648,3884,3774,1350,631, Ghazi
15135,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15136,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
15137,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
15138,644,820,541,1003,2755,3379,3520,3442,1440,748, Ghazi
15139,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
15140,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
15141,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
15142,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
15143,669,886,661,1003,2755,3379,3392,3442,1440,748, Ghazi
15144,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
15145,590,816,527,1009,2703,3386,3664,3391,1399,713, Ghazi
15146,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15147,652,761,609,977,2712,3447,3442,3475,1423,719, Ghazi
15148,597,733,461,910,2894,3648,3848,3774,1350,631, Ghazi
15149,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
15150,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
15151,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15152,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
15153,590,816,527,1009,2703,3386,3664,3391,1399,713, Ghazi
15154,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
15155,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
15156,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
15157,652,761,609,977,2712,3447,3442,3475,1423,719, Ghazi
15158,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
15159,601,710,453,977,2712,3447,3846,3475,1423,719, Ghazi
15160,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15161,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15162,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
15163,652,761,609,977,2712,3447,3442,3475,1423,719, Ghazi
15164,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15165,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
15166,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
15167,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
15168,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
15169,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
15170,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
15171,644,820,541,1003,2755,3379,3520,3442,1440,748, Ghazi
15172,590,816,527,1009,2703,3386,3664,3391,1399,713, Ghazi
15173,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
15174,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
15175,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15176,644,820,541,1003,2755,3379,3520,3442,1440,748, Ghazi
15177,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
15178,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
15179,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
15180,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
15181,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15182,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15183,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
15184,652,761,609,977,2712,3447,3442,3475,1423,719, Ghazi
15185,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
15186,652,761,609,977,2712,3447,3442,3475,1423,719, Ghazi
15187,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15188,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
15189,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15190,652,761,609,977,2712,3447,3442,3475,1423,719, Ghazi
15191,644,820,541,1003,2755,3379,3520,3442,1440,748, Ghazi
15192,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
15193,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
15194,648,805,626,1055,2736,3464,3528,3457,1531,831, Ghazi
15195,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15196,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
15197,601,710,453,977,2712,3447,3846,3475,1423,719, Ghazi
15198,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
15199,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
15200,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
15201,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
15202,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
15203,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
15204,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
15205,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
15206,597,733,461,910,2894,3648,3848,3774,1350,631, Ghazi
15207,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15208,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
15209,669,886,661,1003,2755,3379,3392,3442,1440,748, Ghazi
15210,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
15211,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
15212,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
15213,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
15214,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
15215,569,709,453,910,2894,3648,3884,3774,1350,631, Ghazi
15216,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
15217,569,709,453,910,2894,3648,3884,3774,1350,631, Ghazi
15218,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15219,590,816,527,1009,2703,3386,3664,3391,1399,713, Ghazi
15220,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
15221,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
15222,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
15223,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
15224,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
15225,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
15226,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15227,607,773,526,1003,2755,3379,3662,3442,1440,748, Ghazi
15228,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
15229,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
15230,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
15231,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15232,569,709,453,910,2894,3648,3884,3774,1350,631, Ghazi
15233,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
15234,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
15235,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
15236,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
15237,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
15238,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
15239,669,886,661,1003,2755,3379,3392,3442,1440,748, Ghazi
15240,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
15241,623,815,601,1055,2736,3464,3554,3457,1531,831, Ghazi
15242,623,815,601,1055,2736,3464,3554,3457,1531,831, Ghazi
15243,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
15244,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
15245,607,773,526,1003,2755,3379,3662,3442,1440,748, Ghazi
15246,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
15247,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
15248,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
15249,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
15250,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
15251,652,761,609,977,2712,3447,3442,3475,1423,719, Ghazi
15252,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15253,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15254,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15255,414,661,432,833,2904,3921,4026,4106,1386,669, Ghazi
15256,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15257,597,807,745,993,2867,3822,3898,3940,1707,995, Ghazi
15258,457,625,425,810,2987,4148,4372,4211,1426,651, Ghazi
15259,417,603,434,963,2837,3833,4156,3880,1647,998, Ghazi
15260,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15261,457,625,425,810,2987,4148,4372,4211,1426,651, Ghazi
15262,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15263,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15264,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15265,417,603,434,963,2837,3833,4156,3880,1647,998, Ghazi
15266,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15267,414,661,432,833,2904,3921,4026,4106,1386,669, Ghazi
15268,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
15269,532,833,666,963,2837,3833,3618,3880,1647,998, Ghazi
15270,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15271,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15272,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15273,417,603,434,963,2837,3833,4156,3880,1647,998, Ghazi
15274,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15275,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15276,532,833,666,963,2837,3833,3618,3880,1647,998, Ghazi
15277,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15278,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15279,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
15280,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15281,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15282,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15283,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15284,411,618,410,833,2904,3921,4200,4106,1386,669, Ghazi
15285,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
15286,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15287,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15288,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15289,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15290,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15291,411,618,410,833,2904,3921,4200,4106,1386,669, Ghazi
15292,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15293,629,805,805,993,2867,3822,3774,3940,1707,995, Ghazi
15294,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15295,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15296,629,805,805,993,2867,3822,3774,3940,1707,995, Ghazi
15297,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15298,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15299,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15300,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15301,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15302,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
15303,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15304,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15305,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15306,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
15307,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15308,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15309,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15310,620,822,747,963,2837,3833,3632,3880,1647,998, Ghazi
15311,432,611,404,810,2987,4148,4340,4211,1426,651, Ghazi
15312,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15313,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15314,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15315,532,833,666,963,2837,3833,3618,3880,1647,998, Ghazi
15316,417,603,434,963,2837,3833,4156,3880,1647,998, Ghazi
15317,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15318,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15319,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15320,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15321,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15322,629,805,805,993,2867,3822,3774,3940,1707,995, Ghazi
15323,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15324,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15325,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15326,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15327,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15328,432,611,404,810,2987,4148,4340,4211,1426,651, Ghazi
15329,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15330,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15331,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15332,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
15333,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15334,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15335,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15336,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15337,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15338,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15339,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15340,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15341,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15342,457,625,425,810,2987,4148,4372,4211,1426,651, Ghazi
15343,597,807,745,993,2867,3822,3898,3940,1707,995, Ghazi
15344,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15345,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15346,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15347,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15348,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15349,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15350,411,618,410,833,2904,3921,4200,4106,1386,669, Ghazi
15351,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15352,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15353,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15354,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15355,629,805,805,993,2867,3822,3774,3940,1707,995, Ghazi
15356,417,603,434,963,2837,3833,4156,3880,1647,998, Ghazi
15357,629,805,805,993,2867,3822,3774,3940,1707,995, Ghazi
15358,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15359,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15360,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
15361,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15362,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15363,432,611,404,810,2987,4148,4340,4211,1426,651, Ghazi
15364,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
15365,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15366,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15367,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15368,457,625,425,810,2987,4148,4372,4211,1426,651, Ghazi
15369,620,822,747,963,2837,3833,3632,3880,1647,998, Ghazi
15370,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15371,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15372,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15373,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15374,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15375,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15376,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15377,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15378,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15379,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15380,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15381,417,603,434,963,2837,3833,4156,3880,1647,998, Ghazi
15382,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15383,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15384,417,603,434,963,2837,3833,4156,3880,1647,998, Ghazi
15385,457,625,425,810,2987,4148,4372,4211,1426,651, Ghazi
15386,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15387,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
15388,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
15389,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15390,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15391,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15392,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15393,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15394,414,661,432,833,2904,3921,4026,4106,1386,669, Ghazi
15395,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
15396,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15397,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15398,620,822,747,963,2837,3833,3632,3880,1647,998, Ghazi
15399,432,611,404,810,2987,4148,4340,4211,1426,651, Ghazi
15400,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15401,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15402,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15403,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15404,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15405,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15406,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15407,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15408,620,822,747,963,2837,3833,3632,3880,1647,998, Ghazi
15409,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15410,417,603,434,963,2837,3833,4156,3880,1647,998, Ghazi
15411,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15412,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15413,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15414,620,822,747,963,2837,3833,3632,3880,1647,998, Ghazi
15415,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15416,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15417,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15418,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
15419,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15420,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15421,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15422,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15423,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15424,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15425,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15426,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15427,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15428,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15429,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15430,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15431,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15432,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15433,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15434,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15435,620,822,747,963,2837,3833,3632,3880,1647,998, Ghazi
15436,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15437,620,822,747,963,2837,3833,3632,3880,1647,998, Ghazi
15438,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15439,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15440,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15441,620,822,747,963,2837,3833,3632,3880,1647,998, Ghazi
15442,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15443,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15444,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15445,629,805,805,993,2867,3822,3774,3940,1707,995, Ghazi
15446,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15447,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15448,417,603,434,963,2837,3833,4156,3880,1647,998, Ghazi
15449,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15450,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15451,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15452,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15453,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15454,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15455,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15456,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15457,432,611,404,810,2987,4148,4340,4211,1426,651, Ghazi
15458,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15459,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15460,414,661,432,833,2904,3921,4026,4106,1386,669, Ghazi
15461,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15462,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15463,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15464,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15465,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15466,457,625,425,810,2987,4148,4372,4211,1426,651, Ghazi
15467,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
15468,457,625,425,810,2987,4148,4372,4211,1426,651, Ghazi
15469,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15470,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15471,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
15472,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15473,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15474,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15475,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15476,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15477,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15478,411,618,410,833,2904,3921,4200,4106,1386,669, Ghazi
15479,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15480,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15481,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15482,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15483,457,625,425,810,2987,4148,4372,4211,1426,651, Ghazi
15484,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15485,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15486,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15487,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15488,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15489,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15490,414,661,432,833,2904,3921,4026,4106,1386,669, Ghazi
15491,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
15492,597,807,745,993,2867,3822,3898,3940,1707,995, Ghazi
15493,597,807,745,993,2867,3822,3898,3940,1707,995, Ghazi
15494,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15495,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15496,411,618,410,833,2904,3921,4200,4106,1386,669, Ghazi
15497,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15498,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15499,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15500,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
15501,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15502,620,822,747,963,2837,3833,3632,3880,1647,998, Ghazi
15503,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15504,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15505,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15506,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15507,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15508,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15509,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
15510,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15511,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15512,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15513,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
15514,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15515,597,807,745,993,2867,3822,3898,3940,1707,995, Ghazi
15516,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15517,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15518,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
15519,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15520,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
